substrate,candidate_id,seed,run_kind,perturb_scale,perturb_family,motif_index,release_duty_fraction,release_strength_max,release_pressure_max,carrier_residual_final,residual_delta_max,post_event_residual_delta_max,pressure_to_post_delta_ratio
learned_release_neutral,,107,perturbed,1.0,,,0.3046875,0.14514246582984924,36.56724166870117,162.08323669433594,0.5292428657857235,0.5292428657857235,69.09349947384322
learned_release_neutral,,108,clean,,,,0.7578125,0.1485036313533783,35.733734130859375,152.3987274169922,0.07654427715827944,0.0,35733734130.859375
learned_release_neutral,,108,perturbed,0.25,,,0.7578125,0.14876234531402588,36.21585464477539,155.28768920898438,0.17306621319428328,0.17306621319428328,209.26010904346563
learned_release_neutral,,108,perturbed,0.5,,,0.7578125,0.1486363708972931,36.65202331542969,158.06492614746094,0.3468429590341875,0.3468429590341875,105.673251714523
learned_release_neutral,,108,perturbed,1.0,,,0.703125,0.1477898806333542,37.27617263793945,162.52369689941406,0.7004260420822371,0.7004260420822371,53.21928426179627
learned_release_neutral,,109,clean,,,,0.421875,0.13278037309646606,45.55342483520508,202.97901916503906,0.12765847355081353,0.0,45553424835.20508
learned_release_neutral,,109,perturbed,0.25,,,0.421875,0.12901468575000763,44.5260009765625,200.81289672851562,0.12765847355081353,0.12124167908530267,367.2499532544011
learned_release_neutral,,109,perturbed,0.5,,,0.421875,0.13081561028957367,43.36919021606445,196.15249633789062,0.24506837190374825,0.24506837190374825,176.96771671987892
learned_release_neutral,,109,perturbed,1.0,,,0.3046875,0.1263110339641571,42.278324127197266,183.12391662597656,0.4889923304298802,0.4889923304298802,86.46009660321212
manual_release_medium,,94,clean,,,,0.015625,0.25,32.26081848144531,127.06839752197266,0.13996530063243393,0.0,32260818481.44531
manual_release_medium,,94,perturbed,0.25,,,0.015625,0.25,31.968780517578125,126.34237670898438,0.14363911497658305,0.14363911497658305,222.56319612377087
manual_release_medium,,94,perturbed,0.5,,,0.015625,0.25,31.510570526123047,124.37061309814453,0.2767116146364241,0.2767116146364241,113.87512796499453
manual_release_medium,,94,perturbed,1.0,,,0.015625,0.25,33.65561294555664,139.78623962402344,0.5660582222536865,0.5660582222536865,59.4560976635252
manual_release_medium,,95,clean,,,,0.015625,0.25,46.05934524536133,195.9925079345703,0.15133242157965546,0.0,46059345245.36133
manual_release_medium,,95,perturbed,0.25,,,0.015625,0.25,46.1585693359375,196.44639587402344,0.15289422573478728,0.15289422573478728,301.89870882373856
manual_release_medium,,95,perturbed,0.5,,,0.015625,0.25,46.170013427734375,196.22372436523438,0.2968052300311141,0.2968052300311141,155.5566033081505
manual_release_medium,,95,perturbed,1.0,,,0.015625,0.25,43.24971008300781,179.5087432861328,0.5800581830703987,0.5800581830703987,74.56098602742894
manual_release_medium,,96,clean,,,,0.015625,0.25,33.723819732666016,148.3102569580078,0.14124839821507534,0.0,33723819732.66601
manual_release_medium,,96,perturbed,0.25,,,0.015625,0.25,35.077091217041016,153.80177307128906,0.14324118550636744,0.138688841178433,252.91934750476327
manual_release_medium,,96,perturbed,0.5,,,0.015625,0.25,35.31511688232422,156.13455200195312,0.26969102441914616,0.26969102441914616,130.94657843502594
manual_release_medium,,96,perturbed,1.0,,,0.015625,0.25,32.1450309753418,137.50564575195312,0.5127146841142369,0.5127146841142369,62.69574867135974
manual_release_medium,,97,clean,,,,0.015625,0.25,32.77191162109375,131.76846313476562,0.1414387228462384,0.03103557210502379,1055.9467539439654
manual_release_medium,,97,perturbed,0.25,,,0.015625,0.25,30.758346557617188,126.25324249267578,0.14688896363484893,0.14688896363484893,209.39862190109338
manual_release_medium,,97,perturbed,0.5,,,0.015625,0.25,29.120285034179688,117.26274108886719,0.2932460129680661,0.2932460129680661,99.30325987876543
manual_release_medium,,97,perturbed,1.0,,,0.015625,0.25,26.986101150512695,103.47774505615234,0.6147522465059598,0.6147522465059598,43.897523439552124
manual_release_medium,,98,clean,,,,0.015625,0.25,33.82863998413086,151.8656463623047,0.1610200116871421,0.0,33828639984.130856
manual_release_medium,,98,perturbed,0.25,,,0.015625,0.25,29.161327362060547,118.96129608154297,0.15923503996914512,0.14147115484616754,206.12913914338156
manual_release_medium,,98,perturbed,0.5,,,0.015625,0.25,29.902122497558594,122.69064331054688,0.25597686138218634,0.25597686138218634,116.81572442172114
manual_release_medium,,98,perturbed,1.0,,,0.015625,0.25,29.203447341918945,120.07096862792969,0.46211368355423965,0.46211368355423965,63.195374604161124
manual_release_medium,,99,clean,,,,0.015625,0.25,39.57099914550781,160.49061584472656,0.13751221707184225,0.0,39570999145.50781
manual_release_medium,,99,perturbed,0.25,,,0.015625,0.25,39.20911407470703,158.96722412109375,0.1341836802474065,0.1271474640860432,308.37511669264165
manual_release_medium,,99,perturbed,0.5,,,0.015625,0.25,38.269744873046875,154.85906982421875,0.25221706746707506,0.25221706746707506,151.73336704520477
manual_release_medium,,99,perturbed,1.0,,,0.015625,0.25,36.12392807006836,143.21719360351562,0.5126184207122381,0.5126184207122381,70.4694303023238
manual_release_medium,,100,clean,,,,0.015625,0.25,34.67289352416992,133.2397918701172,0.13426191533495485,0.0,34672893524.16992
manual_release_medium,,100,perturbed,0.25,,,0.015625,0.25,34.723453521728516,134.6205596923828,0.17038503088955065,0.17038503088955065,203.79403836383628
manual_release_medium,,100,perturbed,0.5,,,0.015625,0.25,35.454505920410156,139.0502471923828,0.3279251353458302,0.3279251353458302,108.11768327249388
manual_release_medium,,100,perturbed,1.0,,,0.015625,0.25,34.91714096069336,136.92373657226562,0.6269637058061123,0.6269637058061123,55.6924438166624
manual_release_medium,,101,clean,,,,0.015625,0.25,29.539236068725586,115.17937469482422,0.15495508018642445,0.0,29539236068.725586
manual_release_medium,,101,perturbed,0.25,,,0.015625,0.25,29.046504974365234,112.05472564697266,0.1784386930473912,0.1784386930473912,162.78142637287095
manual_release_medium,,101,perturbed,0.5,,,0.015625,0.25,30.470863342285156,119.82080078125,0.36875457873939493,0.36875457873939493,82.63182370901333
manual_release_medium,,101,perturbed,1.0,,,0.015625,0.25,34.3159065246582,139.97142028808594,0.7140793029230987,0.7140793029230987,48.056156205879816
manual_release_medium,,102,clean,,,,0.015625,0.25,40.87628173828125,165.3624725341797,0.140225747082807,0.0,40876281738.28125
manual_release_medium,,102,perturbed,0.25,,,0.015625,0.25,39.93910598754883,160.4428253173828,0.14350753251553203,0.12245882738673665,326.1431359408442
manual_release_medium,,102,perturbed,0.5,,,0.015625,0.25,38.31245803833008,150.5621337890625,0.22986450743274664,0.22986450743274664,166.67409190842335
manual_release_medium,,102,perturbed,1.0,,,0.015625,0.25,36.847469329833984,141.0123748779297,0.46642463180732796,0.46642463180732796,78.99983580853218
manual_release_medium,,103,clean,,,,0.015625,0.25,43.32076644897461,189.45944213867188,0.15169042744761913,0.0,43320766448.97461
manual_release_medium,,103,perturbed,0.25,,,0.015625,0.25,42.97461700439453,186.8754119873047,0.15520349371154768,0.15520349371154768,276.8920723154898
manual_release_medium,,103,perturbed,0.5,,,0.015625,0.25,42.59423828125,183.85401916503906,0.2908243182729029,0.2908243182729029,146.46037351415896
manual_release_medium,,103,perturbed,1.0,,,0.015625,0.25,41.91352844238281,176.63973999023438,0.5333013965630802,0.5333013965630802,78.59257206618842
manual_release_medium,,104,clean,,,,0.015625,0.25,49.34992218017578,217.78155517578125,0.1437675996442685,0.0,49349922180.17578
manual_release_medium,,104,perturbed,0.25,,,0.015625,0.25,49.292572021484375,217.18121337890625,0.15841867658691336,0.15841867658691336,311.1537924913857
manual_release_medium,,104,perturbed,0.5,,,0.015625,0.25,48.998382568359375,216.0258026123047,0.3087552102831049,0.3087552102831049,158.69653672704538
manual_release_medium,,104,perturbed,1.0,,,0.015625,0.25,49.3243408203125,217.0850372314453,0.5959397056451827,0.5959397056451827,82.76733426733573
manual_release_medium,,105,clean,,,,0.015625,0.25,39.83891296386719,172.64352416992188,0.13891822540145354,0.0,39838912963.86719
manual_release_medium,,105,perturbed,0.25,,,0.015625,0.25,40.453857421875,176.74002075195312,0.1396873843133531,0.13727156910355717,294.699460974011
manual_release_medium,,105,perturbed,0.5,,,0.015625,0.25,41.00880432128906,179.93594360351562,0.26985312119851906,0.26985312119851906,151.9671298933048
manual_release_medium,,105,perturbed,1.0,,,0.015625,0.25,45.31925582885742,203.47544860839844,0.5215176856284648,0.5215176856284648,86.89878996959536
manual_release_medium,,106,clean,,,,0.015625,0.25,32.249507904052734,123.87246704101562,0.1338592864911303,0.0,32249507904.05273
manual_release_medium,,106,perturbed,0.25,,,0.015625,0.25,31.925668716430664,120.96167755126953,0.14659073253478583,0.14659073253478583,217.78776982954727
manual_release_medium,,106,perturbed,0.5,,,0.015625,0.25,27.986257553100586,103.07767486572266,0.27925328033587354,0.27925328033587354,100.21818730093322
manual_release_medium,,106,perturbed,1.0,,,0.015625,0.25,28.73527717590332,107.15716552734375,0.5300748867221772,0.5300748867221772,54.20984448743381
manual_release_medium,,107,clean,,,,0.015625,0.25,38.23790740966797,162.22027587890625,0.15859105719732292,0.0,38237907409.66797
manual_release_medium,,107,perturbed,0.25,,,0.015625,0.25,37.74180221557617,158.4093475341797,0.16614891436599344,0.12991430986037422,290.513048609805
manual_release_medium,,107,perturbed,0.5,,,0.015625,0.25,37.46080780029297,162.29681396484375,0.2638349726996485,0.2638349726996485,141.98575502323038
manual_release_medium,,107,perturbed,1.0,,,0.015625,0.25,36.62078857421875,162.37115478515625,0.5292428657857235,0.5292428657857235,69.19467590715817
manual_release_medium,,108,clean,,,,0.015625,0.25,34.688018798828125,145.89151000976562,0.1395128647503816,0.0,34688018798.828125
manual_release_medium,,108,perturbed,0.25,,,0.015625,0.25,35.24588394165039,149.02931213378906,0.16591596873427375,0.16591596873427375,212.4321378498485
manual_release_medium,,108,perturbed,0.5,,,0.015625,0.25,35.70762634277344,151.80433654785156,0.3394732243238453,0.3394732243238453,105.1853983886212
manual_release_medium,,108,perturbed,1.0,,,0.015625,0.25,35.79337692260742,152.63409423828125,0.689983486014087,0.689983486014087,51.87570086550832
manual_release_medium,,109,clean,,,,0.015625,0.25,45.03181838989258,201.83718872070312,0.1362779782233371,0.0,45031818389.89258
manual_release_medium,,109,perturbed,0.25,,,0.015625,0.25,43.94944763183594,199.1156005859375,0.14105252073662097,0.12124167908530267,362.494547777701
manual_release_medium,,109,perturbed,0.5,,,0.015625,0.25,42.7236328125,193.34669494628906,0.24506837190374825,0.24506837190374825,174.33352366367336
manual_release_medium,,109,perturbed,1.0,,,0.015625,0.25,42.623802185058594,183.93264770507812,0.4889923304298802,0.4889923304298802,87.16660678008466
